Claim_ID,Policy_ID,Customer_ID,Claim_Date,Claim_Type,Claim_Amount,Approved_Amount,Claim_Status,Settlement_Date,Provider,Fraud_Score,Fraud_Risk,Claim_TAT_Days
3020296,2091323,1091323,7-25-2024,Fire,49979,40646,Settled,7-28-2024,Max Partner,7,Low Risk,3
3020318,2091419,1091419,12-25-2024,Fire,14908,13845,Settled,01-02-25,Max Partner,8,Low Risk,8
3020324,2091444,1091444,07-11-26,Fire,6129,5550,Settled,8-16-2026,Max Partner,3,Low Risk,36
3020387,2091725,1091725,7-30-2025,Fire,77670,70582,Settled,8-25-2025,Max Partner,10,Low Risk,26
3020393,2091751,1091751,11-07-24,Fire,15304,12792,Settled,11-15-2024,Max Partner,29,Low Risk,8
3020397,2091782,1091782,10-23-2024,Fire,59736,49377,Settled,11-29-2024,Max Partner,14,Low Risk,37
3020572,2092581,1092581,01-03-26,Fire,13607,13466,Settled,2-23-2026,Max Partner,15,Low Risk,51
3020589,2092648,1092648,3-23-2024,Fire,23410,20082,Settled,06-03-24,Max Partner,8,Low Risk,72
3020801,2093673,1093673,4-19-2025,Fire,13097,11488,Settled,4-24-2025,Max Partner,5,Low Risk,5
3020885,2094012,1094012,8-16-2024,Fire,17232,13891,Settled,8-28-2024,Max Partner,31,Low Risk,12
3020941,2094278,1094278,06-01-25,Fire,16082,15678,Settled,6-14-2025,Max Partner,3,Low Risk,13
3021263,2095819,1095819,01-06-26,Fire,23140,18607,Settled,2-23-2026,Max Partner,16,Low Risk,48
3021317,2096066,1096066,03-05-25,Fire,45849,45489,Settled,4-13-2025,Max Partner,5,Low Risk,39
3021501,2096920,1096920,2-28-2025,Fire,30626,29603,Settled,05-03-25,Max Partner,14,Low Risk,64
3021852,2098457,1098457,11-05-25,Fire,12589,9192,Settled,01-11-26,Max Partner,22,Low Risk,67
3022009,2099079,1099079,01-03-25,Fire,41686,30874,Settled,2-23-2025,Max Partner,18,Low Risk,51
3022035,2099200,1099200,12-02-24,Fire,13351,9637,Settled,1-20-2025,Max Partner,18,Low Risk,49
3022103,2099518,1099518,6-29-2024,Fire,23964,22219,Settled,8-17-2024,Max Partner,3,Low Risk,49
3022204,2099981,1099981,08-09-26,Fire,16493,11051,Settled,09-05-26,Max Partner,3,Low Risk,27
3000065,2000269,1000269,4-29-2025,Fire,7184,6680,Settled,5-25-2025,Apollo Partner,18,Low Risk,26
3000101,2000419,1000419,1-28-2025,Fire,41952,30750,Settled,3-24-2025,Apollo Partner,10,Low Risk,55
3000200,2000846,1000846,3-25-2025,Fire,81707,78863,Settled,4-17-2025,Apollo Partner,10,Low Risk,23
3000341,2001433,1001433,9-22-2025,Fire,11453,8759,Settled,11-08-25,Apollo Partner,16,Low Risk,47
3000613,2002616,1002616,4-18-2024,Fire,35829,27388,Settled,5-14-2024,Apollo Partner,29,Low Risk,26
3000671,2002930,1002930,06-10-24,Fire,37221,24771,Settled,6-16-2024,Apollo Partner,9,Low Risk,6
3000734,2003232,1003232,10-23-2024,Fire,38191,37494,Settled,11-22-2024,Apollo Partner,35,Low Risk,30
3000873,2003874,1003874,1-30-2026,Fire,7069,5062,Settled,3-30-2026,Apollo Partner,17,Low Risk,59
3001035,2004554,1004554,09-09-24,Fire,11972,11623,Settled,11-04-24,Apollo Partner,4,Low Risk,56
3001086,2004785,1004785,07-03-25,Fire,13922,9776,Settled,07-12-25,Apollo Partner,31,Low Risk,9
3001187,2005233,1005233,8-30-2026,Fire,29737,27115,Settled,10-12-26,Apollo Partner,9,Low Risk,43
3001226,2005365,1005365,7-28-2025,Fire,11910,10493,Settled,8-15-2025,Apollo Partner,14,Low Risk,18
3001347,2005856,1005856,11-08-24,Fire,60839,43117,Settled,11-16-2024,Apollo Partner,29,Low Risk,8
3001414,2006117,1006117,06-10-26,Fire,8201,5582,Settled,08-08-26,Apollo Partner,39,Low Risk,59
3001556,2006723,1006723,02-01-25,Fire,13404,10772,Settled,3-14-2025,Apollo Partner,14,Low Risk,41
3001627,2007093,1007093,3-23-2025,Fire,56409,44522,Settled,05-05-25,Apollo Partner,34,Low Risk,43
3001684,2007318,1007318,05-07-26,Fire,19922,19720,Settled,06-08-26,Apollo Partner,22,Low Risk,32
3001871,2008117,1008117,03-07-25,Fire,37822,30519,Settled,5-18-2025,Apollo Partner,32,Low Risk,72
3001882,2008183,1008183,06-05-26,Fire,6809,5695,Settled,07-10-26,Apollo Partner,13,Low Risk,35
3001950,2008490,1008490,11-01-24,Fire,51608,40242,Settled,11-25-2024,Apollo Partner,2,Low Risk,24
3001975,2008579,1008579,4-27-2026,Fire,100479,89137,Settled,5-28-2026,Apollo Partner,18,Low Risk,31
3002028,2008849,1008849,12-16-2024,Fire,51734,34759,Settled,1-25-2025,Apollo Partner,28,Low Risk,40
3002033,2008859,1008859,12-14-2024,Fire,11436,8703,Settled,2-23-2025,Apollo Partner,13,Low Risk,71
3002045,2008898,1008898,4-16-2026,Fire,58973,42184,Settled,4-27-2026,Apollo Partner,15,Low Risk,11
3002218,2009674,1009674,08-07-25,Fire,32152,23279,Settled,9-15-2025,Apollo Partner,34,Low Risk,39
3002262,2009866,1009866,09-02-25,Fire,39173,33570,Settled,10-29-2025,Apollo Partner,9,Low Risk,57
3002454,2010717,1010717,11-11-25,Fire,39476,29546,Settled,12-14-2025,Apollo Partner,25,Low Risk,33
3002546,2011146,1011146,8-29-2024,Fire,30442,21465,Settled,11-01-24,Apollo Partner,3,Low Risk,64
3002580,2011296,1011296,06-04-26,Fire,26311,19881,Settled,7-18-2026,Apollo Partner,17,Low Risk,44
3002612,2011409,1011409,8-28-2024,Fire,31861,29860,Settled,11-04-24,Apollo Partner,11,Low Risk,68
3002649,2011595,1011595,08-11-25,Fire,15016,11417,Settled,09-11-25,Apollo Partner,2,Low Risk,31
3002654,2011628,1011628,2-25-2026,Fire,12466,10652,Settled,05-01-26,Apollo Partner,28,Low Risk,65
3002876,2012555,1012555,04-02-25,Fire,78588,71319,Settled,05-07-25,Apollo Partner,30,Low Risk,35
3002944,2012810,1012810,12-05-24,Fire,15342,14045,Settled,2-14-2025,Apollo Partner,33,Low Risk,71
3002988,2012972,1012972,10-20-2024,Fire,52816,49996,Settled,12-16-2024,Apollo Partner,5,Low Risk,57
3003054,2013289,1013289,08-07-25,Fire,11195,10126,Settled,08-11-25,Apollo Partner,9,Low Risk,4
3003066,2013329,1013329,12-04-24,Fire,38660,37491,Settled,01-10-25,Apollo Partner,25,Low Risk,37
3003112,2013541,1013541,9-20-2026,Fire,33868,31093,Settled,9-27-2026,Apollo Partner,5,Low Risk,7
3003178,2013859,1013859,3-14-2026,Fire,24321,19542,Settled,5-14-2026,Apollo Partner,12,Low Risk,61
3003244,2014159,1014159,10-24-2024,Fire,7197,6841,Settled,10-27-2024,Apollo Partner,13,Low Risk,3
3003277,2014314,1014314,03-08-25,Fire,49920,43205,Settled,5-15-2025,Apollo Partner,28,Low Risk,68
3003557,2015539,1015539,11-08-24,Fire,21040,18049,Settled,12-03-24,Apollo Partner,11,Low Risk,25
3003796,2016595,1016595,06-06-24,Fire,15284,11986,Settled,7-28-2024,Apollo Partner,14,Low Risk,52
3003807,2016644,1016644,01-04-25,Fire,17548,14104,Settled,02-03-25,Apollo Partner,11,Low Risk,30
3004078,2017894,1017894,4-19-2025,Fire,179577,173158,Settled,05-06-25,Apollo Partner,7,Low Risk,17
3004250,2018602,1018602,2-18-2025,Fire,3895,3541,Settled,3-24-2025,Apollo Partner,3,Low Risk,34
3004312,2018932,1018932,1-26-2026,Fire,7036,5368,Settled,2-14-2026,Apollo Partner,13,Low Risk,19
3004351,2019113,1019113,03-04-26,Fire,5555,4396,Settled,05-06-26,Apollo Partner,26,Low Risk,63
3004575,2020167,1020167,4-28-2026,Fire,29659,24393,Settled,5-28-2026,Apollo Partner,6,Low Risk,30
3004740,2020923,1020923,12-13-2024,Fire,16832,10945,Settled,1-27-2025,Apollo Partner,10,Low Risk,45
3004758,2021019,1021019,2-14-2025,Fire,7527,5188,Settled,4-16-2025,Apollo Partner,14,Low Risk,61
3004786,2021190,1021190,12-10-24,Fire,122126,120453,Settled,1-14-2025,Apollo Partner,37,Low Risk,35
3004810,2021291,1021291,12-13-2024,Fire,54444,43052,Settled,12-25-2024,Apollo Partner,17,Low Risk,12
3004871,2021575,1021575,12-11-25,Fire,8558,7325,Settled,1-23-2026,Apollo Partner,19,Low Risk,43
3005025,2022222,1022222,12-25-2024,Fire,29199,29176,Settled,03-03-25,Apollo Partner,5,Low Risk,68
3005047,2022346,1022346,2-25-2025,Fire,14959,11286,Settled,3-14-2025,Apollo Partner,24,Low Risk,17
3005241,2023227,1023227,6-15-2025,Fire,11477,10634,Settled,08-04-25,Apollo Partner,5,Low Risk,50
3005403,2023973,1023973,5-18-2026,Fire,17783,16159,Settled,06-04-26,Apollo Partner,22,Low Risk,17
3005411,2023999,1023999,8-31-2025,Fire,29432,19684,Settled,9-29-2025,Apollo Partner,25,Low Risk,29
3005603,2024858,1024858,8-28-2025,Fire,4786,3884,Settled,9-25-2025,Apollo Partner,17,Low Risk,28
3005604,2024860,1024860,5-31-2025,Fire,16625,14698,Settled,7-16-2025,Apollo Partner,5,Low Risk,46
3005608,2024873,1024873,12-04-24,Fire,33281,29928,Settled,12-31-2024,Apollo Partner,6,Low Risk,27
3005694,2025239,1025239,03-04-25,Fire,46987,43144,Settled,03-07-25,Apollo Partner,9,Low Risk,3
3005702,2025267,1025267,02-08-25,Fire,15428,13964,Settled,04-11-25,Apollo Partner,16,Low Risk,62
3005825,2025894,1025894,05-01-25,Fire,37365,26121,Settled,07-04-25,Apollo Partner,1,Low Risk,64
3005928,2026384,1026384,05-05-25,Fire,25562,21158,Settled,6-20-2025,Apollo Partner,3,Low Risk,46
3005958,2026499,1026499,07-03-25,Fire,35232,23415,Settled,7-29-2025,Apollo Partner,23,Low Risk,26
3006001,2026693,1026693,8-27-2024,Fire,39316,37089,Settled,09-08-24,Apollo Partner,10,Low Risk,12
3006223,2027779,1027779,04-01-26,Fire,4207,2943,Settled,04-06-26,Apollo Partner,31,Low Risk,5
3006262,2027954,1027954,7-31-2024,Fire,11287,9323,Settled,08-03-24,Apollo Partner,14,Low Risk,3
3006280,2028011,1028011,1-27-2025,Fire,6236,4310,Settled,03-01-25,Apollo Partner,8,Low Risk,33
3006338,2028276,1028276,3-29-2025,Fire,7346,7300,Settled,5-21-2025,Apollo Partner,34,Low Risk,53
3006424,2028615,1028615,2-18-2026,Fire,10782,8192,Settled,04-05-26,Apollo Partner,23,Low Risk,46
3006443,2028690,1028690,03-07-26,Fire,46139,37954,Settled,05-10-26,Apollo Partner,36,Low Risk,64
3006558,2029244,1029244,02-07-26,Fire,36510,33007,Settled,2-16-2026,Apollo Partner,33,Low Risk,9
3006686,2029787,1029787,7-15-2025,Fire,9667,7594,Settled,7-29-2025,Apollo Partner,24,Low Risk,14
3006715,2029882,1029882,3-28-2025,Fire,4563,4158,Settled,5-22-2025,Apollo Partner,1,Low Risk,55
3006870,2030585,1030585,12-14-2025,Fire,29821,28927,Settled,01-02-26,Apollo Partner,6,Low Risk,19
3006882,2030639,1030639,5-15-2025,Fire,20165,17592,Settled,5-23-2025,Apollo Partner,2,Low Risk,8
3006924,2030818,1030818,9-15-2024,Fire,19219,14621,Settled,10-04-24,Apollo Partner,24,Low Risk,19
3006973,2031062,1031062,12-17-2025,Fire,33391,25464,Settled,02-09-26,Apollo Partner,29,Low Risk,54
3007099,2031690,1031690,3-16-2026,Fire,30556,22214,Settled,5-29-2026,Apollo Partner,1,Low Risk,74
3007182,2032060,1032060,03-11-25,Fire,4698,4589,Settled,4-21-2025,Apollo Partner,9,Low Risk,41
3007356,2032828,1032828,11-16-2024,Fire,48578,38906,Settled,1-22-2025,Apollo Partner,2,Low Risk,67
3007403,2032981,1032981,09-02-24,Fire,118984,86411,Settled,10-07-24,Apollo Partner,23,Low Risk,35
3007411,2033029,1033029,8-28-2024,Fire,38884,29951,Settled,10-18-2024,Apollo Partner,11,Low Risk,51
3007476,2033374,1033374,10-17-2024,Fire,12094,9141,Settled,12-03-24,Apollo Partner,35,Low Risk,47
3007496,2033451,1033451,9-17-2024,Fire,7128,6045,Settled,11-20-2024,Apollo Partner,21,Low Risk,64
3007516,2033558,1033558,9-29-2024,Fire,15850,12828,Settled,12-03-24,Apollo Partner,15,Low Risk,65
3007758,2034706,1034706,11-22-2024,Fire,29399,26736,Settled,1-13-2025,Apollo Partner,32,Low Risk,52
3007806,2034932,1034932,4-17-2025,Fire,12644,9953,Settled,6-17-2025,Apollo Partner,16,Low Risk,61
3007901,2035301,1035301,7-25-2025,Fire,31524,28595,Settled,8-29-2025,Apollo Partner,4,Low Risk,35
3008067,2035996,1035996,11-05-25,Fire,31896,28434,Settled,11-21-2025,Apollo Partner,18,Low Risk,16
3008070,2036013,1036013,03-08-26,Fire,13878,9373,Settled,03-11-26,Apollo Partner,11,Low Risk,3
3008164,2036402,1036402,7-13-2025,Fire,5341,5198,Settled,7-27-2025,Apollo Partner,7,Low Risk,14
3008215,2036645,1036645,4-21-2024,Fire,21491,17047,Settled,5-15-2024,Apollo Partner,19,Low Risk,24
3008233,2036729,1036729,09-11-24,Fire,13388,11680,Settled,11-09-24,Apollo Partner,7,Low Risk,59
3008237,2036745,1036745,03-12-26,Fire,20696,17553,Settled,5-17-2026,Apollo Partner,16,Low Risk,66
3008287,2036961,1036961,12-20-2024,Fire,19699,18179,Settled,2-25-2025,Apollo Partner,4,Low Risk,67
3008324,2037130,1037130,08-01-25,Fire,61239,51393,Settled,10-12-25,Apollo Partner,6,Low Risk,72
3008461,2037696,1037696,1-24-2026,Fire,16304,14653,Settled,02-08-26,Apollo Partner,11,Low Risk,15
3008752,2039005,1039005,05-05-26,Fire,20316,17777,Settled,5-23-2026,Apollo Partner,9,Low Risk,18
3008796,2039254,1039254,2-24-2025,Fire,20017,16374,Settled,04-02-25,Apollo Partner,13,Low Risk,37
3008885,2039647,1039647,10-03-25,Fire,19812,17937,Settled,10-10-25,Apollo Partner,10,Low Risk,7
3009033,2040402,1040402,08-12-25,Fire,20812,15453,Settled,8-25-2025,Apollo Partner,14,Low Risk,13
3009065,2040550,1040550,8-17-2024,Fire,5394,3750,Settled,9-24-2024,Apollo Partner,11,Low Risk,38
3009099,2040679,1040679,3-31-2026,Fire,16634,12422,Settled,06-10-26,Apollo Partner,10,Low Risk,71
3009238,2041296,1041296,11-09-24,Fire,30883,30257,Settled,12-23-2024,Apollo Partner,22,Low Risk,44
3009280,2041482,1041482,1-28-2026,Fire,38797,29556,Settled,02-02-26,Apollo Partner,21,Low Risk,5
3009306,2041585,1041585,2-23-2026,Fire,7343,6686,Settled,3-14-2026,Apollo Partner,4,Low Risk,19
3009369,2041840,1041840,01-01-26,Fire,43837,30613,Settled,1-14-2026,Apollo Partner,13,Low Risk,13
3009395,2041984,1041984,10-15-2024,Fire,18450,13489,Settled,11-06-24,Apollo Partner,16,Low Risk,22
3009644,2043157,1043157,5-20-2026,Fire,17858,12769,Settled,07-04-26,Apollo Partner,34,Low Risk,45
3009716,2043425,1043425,10-29-2025,Fire,16706,11761,Settled,11-15-2025,Apollo Partner,38,Low Risk,17
3009845,2044036,1044036,07-09-24,Fire,46417,33953,Settled,08-07-24,Apollo Partner,3,Low Risk,29
3009945,2044506,1044506,5-25-2026,Fire,8965,7563,Settled,7-15-2026,Apollo Partner,26,Low Risk,51
3009957,2044552,1044552,12-14-2024,Fire,15134,13655,Settled,12-26-2024,Apollo Partner,7,Low Risk,12
3009960,2044560,1044560,01-12-25,Fire,111182,105704,Settled,2-22-2025,Apollo Partner,21,Low Risk,41
3009964,2044586,1044586,03-05-26,Fire,18575,15037,Settled,5-16-2026,Apollo Partner,8,Low Risk,72
3010069,2045032,1045032,6-20-2024,Fire,11636,11478,Settled,6-26-2024,Apollo Partner,19,Low Risk,6
3010171,2045487,1045487,10-05-24,Fire,70053,54792,Settled,11-05-24,Apollo Partner,27,Low Risk,31
3010305,2046095,1046095,10-17-2024,Fire,11340,8144,Settled,11-27-2024,Apollo Partner,31,Low Risk,41
3010311,2046116,1046116,10-22-2024,Fire,9062,8735,Settled,11-20-2024,Apollo Partner,23,Low Risk,29
3010392,2046441,1046441,7-23-2025,Fire,32057,28613,Settled,9-24-2025,Apollo Partner,3,Low Risk,63
3010520,2047031,1047031,02-07-25,Fire,17973,11717,Settled,03-04-25,Apollo Partner,24,Low Risk,25
3010546,2047161,1047161,3-16-2024,Fire,27069,22105,Settled,3-26-2024,Apollo Partner,2,Low Risk,10
3010552,2047185,1047185,6-21-2026,Fire,17185,12005,Settled,7-30-2026,Apollo Partner,27,Low Risk,39
3010593,2047331,1047331,5-17-2026,Fire,28888,24528,Settled,7-15-2026,Apollo Partner,23,Low Risk,59
3010621,2047451,1047451,05-04-24,Fire,18622,14012,Settled,07-04-24,Apollo Partner,3,Low Risk,61
3010628,2047490,1047490,9-13-2026,Fire,24240,16093,Settled,11-19-2026,Apollo Partner,18,Low Risk,67
3010645,2047585,1047585,3-23-2026,Fire,23288,20175,Settled,04-10-26,Apollo Partner,28,Low Risk,18
3010649,2047598,1047598,2-15-2026,Fire,31221,27814,Settled,4-22-2026,Apollo Partner,6,Low Risk,66
3010650,2047607,1047607,11-25-2025,Fire,16431,16113,Settled,01-01-26,Apollo Partner,6,Low Risk,37
3010688,2047781,1047781,02-08-25,Fire,3768,2634,Settled,03-05-25,Apollo Partner,1,Low Risk,25
3010701,2047843,1047843,7-22-2024,Fire,84581,65136,Settled,8-24-2024,Apollo Partner,21,Low Risk,33
3010748,2048036,1048036,03-10-26,Fire,11349,9692,Settled,3-27-2026,Apollo Partner,23,Low Risk,17
3010790,2048196,1048196,5-24-2025,Fire,63043,44203,Settled,6-24-2025,Apollo Partner,38,Low Risk,31
3010811,2048308,1048308,4-14-2025,Fire,57099,39938,Settled,06-06-25,Apollo Partner,9,Low Risk,53
3010868,2048594,1048594,04-08-25,Fire,26714,26277,Settled,4-27-2025,Apollo Partner,19,Low Risk,19
3010956,2048972,1048972,3-23-2026,Fire,19892,16891,Settled,5-30-2026,Apollo Partner,15,Low Risk,68
3010993,2049129,1049129,03-04-24,Fire,9656,7493,Settled,4-26-2024,Apollo Partner,17,Low Risk,53
3011053,2049379,1049379,12-27-2025,Fire,60187,41854,Settled,03-01-26,Apollo Partner,20,Low Risk,64
3011161,2049903,1049903,3-30-2026,Fire,16470,13742,Settled,4-19-2026,Apollo Partner,27,Low Risk,20
3011216,2050153,1050153,11-03-25,Fire,15717,11780,Settled,01-05-26,Apollo Partner,18,Low Risk,63
3011289,2050511,1050511,11-23-2025,Fire,8411,8354,Settled,12-13-2025,Apollo Partner,25,Low Risk,20
3011302,2050554,1050554,1-31-2025,Fire,28741,25016,Settled,3-16-2025,Apollo Partner,1,Low Risk,44
3011337,2050693,1050693,07-04-26,Fire,8523,7929,Settled,07-10-26,Apollo Partner,8,Low Risk,6
3011911,2053274,1053274,12-13-2024,Fire,17885,12618,Settled,12-28-2024,Apollo Partner,3,Low Risk,15
3011966,2053524,1053524,07-05-25,Fire,16929,12769,Settled,8-30-2025,Apollo Partner,25,Low Risk,56
3012051,2053907,1053907,8-20-2024,Fire,16300,15421,Settled,10-11-24,Apollo Partner,18,Low Risk,52
3012099,2054124,1054124,12-27-2025,Fire,11452,10982,Settled,03-06-26,Apollo Partner,32,Low Risk,69
3012325,2055228,1055228,5-23-2026,Fire,26033,21125,Settled,6-24-2026,Apollo Partner,9,Low Risk,32
3012340,2055324,1055324,02-07-25,Fire,7116,5436,Settled,3-18-2025,Apollo Partner,7,Low Risk,39
3012365,2055470,1055470,12-23-2024,Fire,23701,15562,Settled,1-28-2025,Apollo Partner,6,Low Risk,36
3012370,2055509,1055509,3-29-2025,Fire,14572,11673,Settled,4-27-2025,Apollo Partner,7,Low Risk,29
3012430,2055790,1055790,8-21-2024,Fire,28685,26203,Settled,10-19-2024,Apollo Partner,8,Low Risk,59
3012494,2056081,1056081,10-13-2024,Fire,17455,14834,Settled,12-09-24,Apollo Partner,12,Low Risk,57
3012531,2056262,1056262,4-30-2025,Fire,27936,26341,Settled,5-25-2025,Apollo Partner,12,Low Risk,25
3012583,2056464,1056464,05-05-26,Fire,62994,42624,Settled,6-23-2026,Apollo Partner,11,Low Risk,49
3012644,2056789,1056789,08-09-26,Fire,27752,19272,Settled,09-08-26,Apollo Partner,30,Low Risk,30
3012686,2057003,1057003,11-02-24,Fire,13691,12191,Settled,12-02-24,Apollo Partner,6,Low Risk,30
3012776,2057366,1057366,08-11-24,Fire,24631,20423,Settled,10-16-2024,Apollo Partner,6,Low Risk,66
3012912,2058019,1058019,1-24-2025,Fire,28195,20666,Settled,3-25-2025,Apollo Partner,11,Low Risk,60
3012919,2058037,1058037,09-07-25,Fire,9937,8186,Settled,10-22-2025,Apollo Partner,12,Low Risk,45
3013207,2059339,1059339,10-19-2024,Fire,35595,32215,Settled,11-17-2024,Apollo Partner,3,Low Risk,29
3013303,2059857,1059857,7-17-2025,Fire,16972,12288,Settled,8-13-2025,Apollo Partner,7,Low Risk,27
3013390,2060292,1060292,1-26-2026,Fire,63201,58241,Settled,3-24-2026,Apollo Partner,3,Low Risk,57
3013444,2060520,1060520,11-18-2025,Fire,14934,12462,Settled,12-05-25,Apollo Partner,15,Low Risk,17
3013451,2060561,1060561,1-28-2025,Fire,10290,10027,Settled,2-28-2025,Apollo Partner,7,Low Risk,31
3013645,2061409,1061409,5-30-2025,Fire,47964,46261,Settled,6-15-2025,Apollo Partner,9,Low Risk,16
3013662,2061517,1061517,3-13-2025,Fire,43453,33750,Settled,5-22-2025,Apollo Partner,11,Low Risk,70
3013711,2061765,1061765,10-07-24,Fire,11013,10192,Settled,11-03-24,Apollo Partner,6,Low Risk,27
3013835,2062263,1062263,8-22-2025,Fire,56469,55028,Settled,09-02-25,Apollo Partner,5,Low Risk,11
3013848,2062326,1062326,2-26-2026,Fire,12475,9405,Settled,4-15-2026,Apollo Partner,7,Low Risk,48
3013968,2062827,1062827,10-11-24,Fire,53535,36976,Settled,10-18-2024,Apollo Partner,18,Low Risk,7
3014008,2062962,1062962,12-19-2024,Fire,12898,10100,Settled,12-23-2024,Apollo Partner,26,Low Risk,4
3014036,2063105,1063105,2-15-2026,Fire,8478,7221,Settled,4-28-2026,Apollo Partner,19,Low Risk,72
3014094,2063340,1063340,3-31-2025,Fire,23992,16580,Settled,4-17-2025,Apollo Partner,12,Low Risk,17
3014138,2063559,1063559,6-14-2026,Fire,21131,18257,Settled,7-19-2026,Apollo Partner,34,Low Risk,35
3014144,2063575,1063575,05-09-25,Fire,10035,7526,Settled,07-05-25,Apollo Partner,25,Low Risk,57
3014278,2064148,1064148,08-03-25,Fire,11553,10338,Settled,9-23-2025,Apollo Partner,6,Low Risk,51
3014294,2064210,1064210,08-07-25,Fire,24548,17440,Settled,10-01-25,Apollo Partner,2,Low Risk,55
3014430,2064782,1064782,6-20-2025,Fire,14538,11198,Settled,07-06-25,Apollo Partner,19,Low Risk,16
3014569,2065425,1065425,06-09-25,Fire,16426,16133,Settled,07-09-25,Apollo Partner,17,Low Risk,30
3014571,2065429,1065429,7-23-2026,Fire,8369,7831,Settled,08-09-26,Apollo Partner,37,Low Risk,17
3014624,2065686,1065686,5-18-2025,Fire,37409,25441,Settled,6-25-2025,Apollo Partner,29,Low Risk,38
3014679,2065963,1065963,09-05-26,Fire,3278,3276,Settled,10-31-2026,Apollo Partner,11,Low Risk,56
3014725,2066147,1066147,04-05-25,Fire,11832,10227,Settled,05-09-25,Apollo Partner,15,Low Risk,34
3014731,2066175,1066175,8-26-2026,Fire,25671,22259,Settled,10-30-2026,Apollo Partner,37,Low Risk,65
3014734,2066187,1066187,05-06-25,Fire,26431,20262,Settled,6-13-2025,Apollo Partner,16,Low Risk,38
3014801,2066524,1066524,3-29-2025,Fire,9115,6304,Settled,05-04-25,Apollo Partner,5,Low Risk,36
3014833,2066666,1066666,9-18-2024,Fire,14333,10041,Settled,10-28-2024,Apollo Partner,15,Low Risk,40
3015067,2067655,1067655,2-28-2024,Fire,41159,37472,Settled,03-11-24,Apollo Partner,7,Low Risk,12
3015221,2068326,1068326,01-09-26,Fire,26918,24572,Settled,3-18-2026,Apollo Partner,15,Low Risk,68
